id,ANY,MORTGAGE,OWN,RENT,annual_inc,emp_length,installment,loan_amnt,term,int_rate,avg_cur_bal,inq_last_12m,max_bal_bc,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_last_delinq,num_bc_tl,num_il_tl,num_op_rev_tl,num_tl_90g_dpd_24m,num_tl_op_past_12m,open_acc,percent_bc_gt_75,pub_rec_bankruptcies,total_acc,total_bal_ex_mort,loan_status
73618687,0,0,0,1,52000.0,1,398.52,12000,36,0.1199,4940.0,0.0,7495.0,90.0,111.0,28.0,28.0,0.0,74.0,4.0,17.0,3.0,0.0,0.0,15,33.3,0,22,74106.0,1
126111714,0,1,0,0,96000.0,6,804.27,24000,36,0.1262,13062.0,8.0,9960.0,185.0,159.0,2.0,2.0,3.0,37.0,13.0,18.0,13.0,0.0,9.0,16,25.0,0,41,91821.0,1
141966431,0,1,0,0,64000.0,10,372.07,15000,60,0.1691,7171.0,1.0,6530.0,145.0,401.0,3.0,3.0,1.0,48.0,6.0,5.0,17.0,0.0,2.0,19,80.0,0,28,57782.0,1
104897494,0,0,0,1,47500.0,1,259.99,8000,36,0.1049,2706.0,2.0,0.0,125.0,128.0,13.0,4.0,0.0,7.0,7.0,14.0,5.0,0.0,1.0,12,0.0,0,27,32468.0,1
140238142,0,1,0,0,38000.0,7,147.95,4200,36,0.1614,800.0,2.0,1009.0,150.0,161.0,2.0,2.0,0.0,47.0,10.0,5.0,25.0,0.0,7.0,26,11.1,0,34,20807.0,0
122688873,0,0,0,1,45000.0,3,40.22,1200,36,0.1262,1818.0,0.0,1484.0,158.0,141.0,11.0,11.0,0.0,105.0,6.0,4.0,4.0,0.0,1.0,6,100.0,0,10,10907.0,1
105945014,0,1,0,0,60000.0,9,346.13,10500,60,0.3099,20913.0,3.0,3416.0,126.0,43.0,10.0,6.0,1.0,4.0,2.0,8.0,4.0,1.0,3.0,8,100.0,0,13,95896.0,0
103408550,0,0,1,0,48000.0,3,92.32,2800,36,0.1149,4265.0,3.0,2301.0,97.0,217.0,32.0,8.0,1.0,25.0,5.0,13.0,3.0,0.0,1.0,11,0.0,0,23,46910.0,1
138956521,0,1,0,0,51000.0,2,237.76,7000,36,0.1356,3098.0,3.0,3251.0,91.0,161.0,34.0,9.0,3.0,65.0,9.0,12.0,13.0,0.0,3.0,15,37.5,0,32,46474.0,0
135407028,0,1,0,0,65000.0,10,1061.54,30000,36,0.1646,19331.0,0.0,7063.0,145.0,139.0,10.0,10.0,2.0,17.0,10.0,28.0,13.0,0.0,1.0,16,22.2,0,49,215158.0,0
69453947,0,0,0,1,150000.0,3,240.92,8000,36,0.0532,28273.0,1.0,3784.0,101.0,126.0,15.0,13.0,4.0,31.0,5.0,7.0,7.0,0.0,0.0,12,100.0,0,25,102102.0,1
67388664,0,1,0,0,46000.0,10,197.06,6000,36,0.1122,7955.0,7.0,562.0,120.0,174.0,0.0,0.0,2.0,1.0,15.0,9.0,15.0,2.0,2.0,20,0.0,0,44,46622.0,1
89924189,0,1,0,0,275000.0,10,752.87,25000,36,0.0532,11016.0,0.0,15826.0,221.0,397.0,22.0,22.0,3.0,58.0,14.0,9.0,17.0,0.0,0.0,21,8.3,0,37,37921.0,1
113155231,0,0,0,1,90000.0,1,199.91,5600,36,0.1709,5418.0,0.0,0.0,259.0,191.0,13.0,13.0,2.0,40.0,2.0,15.0,3.0,0.0,0.0,6,0.0,0,23,32505.0,1
91513644,0,0,0,1,130000.0,1,505.75,16000,36,0.0859,11238.0,0.0,6154.0,150.0,134.0,38.0,7.0,1.0,14.0,4.0,9.0,2.0,0.0,1.0,5,0.0,1,15,56190.0,1
108464137,0,0,0,1,36000.0,4,166.05,5000,36,0.1199,2577.0,2.0,1687.0,155.0,45.0,2.0,2.0,0.0,76.0,3.0,11.0,9.0,0.0,4.0,10,0.0,0,21,25769.0,1
138832647,0,1,0,0,32000.0,5,346.76,10000,36,0.1502,2032.0,1.0,7291.0,106.0,135.0,2.0,2.0,1.0,15.0,10.0,2.0,18.0,1.0,2.0,19,42.9,0,27,17744.0,0
128255783,0,0,1,0,67992.0,10,858.18,40000,60,0.1042,742.0,0.0,1517.0,117.0,207.0,23.0,23.0,0.0,23.0,3.0,4.0,5.0,0.0,0.0,6,0.0,0,10,4449.0,1
74022173,0,1,0,0,78000.0,1,159.38,5000,36,0.0916,11093.0,2.0,4906.0,115.0,395.0,20.0,3.0,0.0,3.0,4.0,23.0,7.0,0.0,1.0,10,33.3,0,32,110928.0,1
97122211,0,1,0,0,86000.0,6,717.86,25600,60,0.2274,3954.0,0.0,4105.0,212.0,206.0,17.0,17.0,0.0,13.0,5.0,13.0,9.0,0.0,0.0,13,75.0,0,23,51405.0,1
73804990,0,1,0,0,60000.0,1,661.85,21000,36,0.0839,10630.0,2.0,3146.0,150.0,319.0,9.0,7.0,1.0,10.0,10.0,5.0,4.0,1.0,3.0,7,100.0,0,19,57779.0,1
83086572,0,0,0,1,21840.0,2,104.87,3000,36,0.1559,4350.0,2.0,1932.0,88.0,224.0,3.0,3.0,1.0,15.0,6.0,4.0,2.0,0.0,4.0,5,100.0,0,18,21749.0,1
131632683,0,0,0,1,25000.0,1,171.06,5000,36,0.1407,1437.0,1.0,1657.0,112.0,131.0,4.0,4.0,0.0,24.0,4.0,3.0,6.0,0.0,1.0,8,33.3,0,14,11494.0,1
153929516,0,0,0,1,47100.0,2,297.31,8000,36,0.2,1953.0,4.0,2942.0,82.0,74.0,3.0,3.0,0.0,39.0,15.0,13.0,17.0,0.0,8.0,30,30.0,0,35,58581.0,1
100016428,0,1,0,0,82000.0,2,391.52,19200,60,0.0824,26615.0,1.0,8632.0,176.0,236.0,5.0,5.0,2.0,4.0,7.0,11.0,4.0,0.0,1.0,12,50.0,0,21,90705.0,1
156763153,0,1,0,0,120000.0,1,804.03,30000,60,0.2055,27133.0,5.0,15073.0,101.0,86.0,20.0,2.0,3.0,5.0,6.0,10.0,9.0,0.0,2.0,15,16.7,1,23,127118.0,1
101114236,0,0,0,1,55000.0,4,375.99,12000,36,0.0799,3874.0,3.0,4158.0,119.0,320.0,16.0,6.0,4.0,6.0,10.0,6.0,12.0,1.0,1.0,14,0.0,0,30,46490.0,1
92688968,0,1,0,0,110000.0,10,609.06,17950,36,0.1349,34251.0,1.0,4027.0,108.0,172.0,6.0,6.0,3.0,20.0,16.0,5.0,10.0,0.0,2.0,14,14.3,0,28,86687.0,1
86306278,0,1,0,0,108000.0,10,523.75,16000,36,0.1099,4064.0,2.0,5074.0,134.0,380.0,15.0,3.0,0.0,45.0,9.0,27.0,15.0,0.0,3.0,19,100.0,0,56,77216.0,0
108236036,0,1,0,0,60000.0,2,241.29,7200,36,0.1262,7496.0,1.0,2207.0,134.0,199.0,5.0,5.0,2.0,9.0,8.0,31.0,11.0,0.0,3.0,13,16.7,0,48,20032.0,1
70153997,0,0,0,1,90000.0,10,746.44,24000,36,0.0749,2686.0,0.0,6181.0,201.0,226.0,20.0,20.0,0.0,43.0,9.0,6.0,6.0,0.0,0.0,7,80.0,0,20,18800.0,1
81416187,0,1,0,0,300000.0,10,900.2,28000,36,0.0975,41820.0,1.0,16192.0,319.0,326.0,12.0,12.0,3.0,10.0,4.0,10.0,6.0,0.0,1.0,9,66.7,0,23,136358.0,1
91297293,0,0,0,1,52000.0,3,43.38,1200,36,0.1799,4937.0,2.0,2322.0,96.0,146.0,10.0,9.0,0.0,28.0,5.0,4.0,7.0,0.0,4.0,8,0.0,0,13,34559.0,1
136910923,0,1,0,0,60000.0,7,460.47,12000,36,0.2235,12614.0,7.0,2737.0,189.0,245.0,10.0,8.0,1.0,56.0,6.0,13.0,9.0,0.0,3.0,14,40.0,1,25,70996.0,1
111799048,0,0,1,0,120000.0,10,309.74,10000,36,0.0721,37220.0,0.0,3007.0,122.0,188.0,4.0,4.0,2.0,16.0,18.0,7.0,5.0,0.0,4.0,7,0.0,0,34,10064.0,1
68353428,0,0,1,0,54080.0,10,841.45,24325,36,0.1485,3583.0,2.0,7207.0,205.0,356.0,1.0,1.0,0.0,46.0,14.0,7.0,11.0,0.0,2.0,14,42.9,0,27,53600.0,1
87955333,0,1,0,0,85900.0,3,311.31,15000,60,0.0899,56805.0,1.0,5927.0,147.0,144.0,38.0,11.0,3.0,53.0,4.0,7.0,6.0,0.0,1.0,9,100.0,0,23,70445.0,1
69008211,0,0,0,1,75000.0,3,504.55,15000,36,0.1288,3276.0,2.0,4035.0,128.0,128.0,1.0,1.0,0.0,12.0,9.0,8.0,15.0,0.0,2.0,18,80.0,0,31,55690.0,1
83838456,0,0,0,1,51000.0,10,320.29,10000,36,0.0949,2612.0,1.0,1596.0,204.0,178.0,1.0,1.0,0.0,50.0,5.0,18.0,7.0,0.0,3.0,13,50.0,0,31,31338.0,1
78115215,0,1,0,0,120000.0,1,849.82,23425,36,0.1825,22301.0,3.0,3130.0,241.0,62.0,1.0,1.0,2.0,19.0,6.0,13.0,8.0,0.0,6.0,11,0.0,0,25,11447.0,1
124923399,0,0,0,1,128000.0,7,502.67,15000,36,0.1262,6192.0,0.0,2929.0,148.0,196.0,8.0,8.0,0.0,35.0,6.0,18.0,8.0,0.0,4.0,16,33.3,0,31,99066.0,1
88412195,0,0,1,0,100000.0,10,301.15,10000,36,0.0532,14206.0,0.0,6158.0,157.0,139.0,14.0,14.0,2.0,13.0,7.0,16.0,8.0,0.0,0.0,12,20.0,0,29,78796.0,1
74661846,0,0,0,1,75000.0,5,313.16,9600,36,0.1075,5503.0,0.0,4015.0,136.0,265.0,3.0,3.0,0.0,33.0,7.0,2.0,4.0,0.0,2.0,5,66.7,0,10,27514.0,1
79502282,0,0,0,1,26000.0,4,74.12,2200,36,0.1299,6620.0,2.0,2577.0,32.0,93.0,51.0,32.0,0.0,20.0,3.0,1.0,2.0,0.0,0.0,3,50.0,0,5,19859.0,1
139891656,0,1,0,0,67200.0,3,515.22,23400,60,0.1155,13906.0,3.0,3926.0,149.0,184.0,2.0,2.0,2.0,44.0,8.0,6.0,7.0,0.0,5.0,12,0.0,0,20,37937.0,1
69017442,0,0,0,1,45000.0,1,228.35,7000,36,0.1075,3114.0,2.0,2348.0,45.0,48.0,19.0,13.0,0.0,9.0,2.0,11.0,3.0,0.0,0.0,11,100.0,0,14,34258.0,1
91278298,0,0,1,0,40000.0,10,419.46,12000,36,0.1559,1971.0,1.0,1417.0,307.0,197.0,2.0,2.0,0.0,5.0,6.0,7.0,6.0,0.0,3.0,8,0.0,0,15,15764.0,1
70833059,0,1,0,0,45000.0,10,234.75,6650,36,0.1629,17076.0,2.0,2903.0,97.0,250.0,19.0,6.0,3.0,10.0,9.0,5.0,23.0,0.0,1.0,27,50.0,0,38,38635.0,1
132368581,0,1,0,0,100000.0,5,837.98,26000,36,0.0992,16197.0,0.0,9041.0,153.0,197.0,33.0,8.0,4.0,5.0,6.0,29.0,8.0,0.0,1.0,21,33.3,0,45,94419.0,1
109802486,0,1,0,0,90000.0,6,664.2,20000,36,0.1199,28827.0,2.0,8882.0,142.0,160.0,1.0,1.0,1.0,30.0,10.0,4.0,11.0,0.0,4.0,12,28.6,0,22,17621.0,1
92491442,0,0,0,1,62000.0,3,154.37,5000,36,0.0699,21239.0,2.0,272.0,146.0,246.0,33.0,21.0,0.0,13.0,4.0,19.0,2.0,0.0,0.0,5,0.0,0,24,84957.0,1
96309561,0,0,0,1,50000.0,10,141.83,4225,36,0.1274,5476.0,3.0,1943.0,103.0,106.0,1.0,1.0,0.0,16.0,2.0,15.0,5.0,1.0,1.0,8,100.0,0,24,43806.0,1
90775842,0,0,1,0,54327.0,10,167.97,5000,36,0.1279,9235.0,2.0,4312.0,235.0,126.0,5.0,5.0,5.0,30.0,10.0,7.0,11.0,0.0,2.0,14,75.0,0,32,28999.0,1
104225103,0,1,0,0,190000.0,6,836.5,26600,36,0.0824,10368.0,8.0,7330.0,146.0,169.0,7.0,7.0,2.0,4.0,9.0,12.0,12.0,1.0,4.0,17,16.7,0,32,51000.0,1
73375245,0,1,0,0,60000.0,10,287.25,8250,36,0.1531,5790.0,3.0,1160.0,113.0,145.0,4.0,3.0,1.0,25.0,7.0,7.0,5.0,0.0,4.0,8,0.0,1,18,24856.0,0
79094690,0,0,0,1,84875.0,10,860.04,25000,36,0.1446,2085.0,2.0,7074.0,125.0,211.0,14.0,14.0,0.0,7.0,20.0,7.0,31.0,0.0,0.0,34,75.0,0,50,64620.0,0
92289890,0,1,0,0,110000.0,10,848.27,25000,36,0.1349,3588.0,4.0,5577.0,145.0,218.0,8.0,2.0,1.0,61.0,18.0,36.0,17.0,0.0,3.0,28,77.8,1,71,93310.0,1
136808064,0,1,0,0,98000.0,10,122.91,4000,36,0.0667,28759.0,1.0,2019.0,140.0,232.0,13.0,3.0,4.0,30.0,11.0,10.0,8.0,0.0,3.0,14,0.0,0,34,57342.0,1
69326207,0,1,0,0,65000.0,1,396.71,11700,36,0.1344,28511.0,4.0,2512.0,179.0,168.0,3.0,3.0,5.0,9.0,5.0,12.0,4.0,3.0,1.0,13,25.0,1,24,44642.0,1
158360922,0,1,0,0,60000.0,10,534.42,15000,36,0.1695,2813.0,0.0,4726.0,41.0,115.0,24.0,14.0,1.0,38.0,6.0,2.0,12.0,0.0,0.0,14,83.3,0,18,33511.0,1
147981646,0,1,0,0,43000.0,10,180.69,5000,36,0.1797,63557.0,0.0,2130.0,201.0,207.0,33.0,23.0,3.0,4.0,4.0,2.0,2.0,3.0,0.0,4,0.0,0,13,14046.0,0
97992280,0,1,0,0,71000.0,10,584.1,17400,36,0.1274,13765.0,3.0,3703.0,162.0,180.0,3.0,3.0,3.0,58.0,4.0,4.0,7.0,0.0,4.0,11,0.0,0,20,38996.0,0
109647189,0,1,0,0,120000.0,10,553.35,24000,60,0.1359,18666.0,9.0,8360.0,100.0,248.0,10.0,10.0,3.0,38.0,12.0,9.0,8.0,0.0,3.0,11,50.0,0,40,45935.0,1
130829573,0,0,0,1,85000.0,1,691.54,30000,60,0.1358,7797.0,3.0,1718.0,114.0,58.0,4.0,4.0,0.0,31.0,7.0,24.0,11.0,0.0,4.0,15,20.0,0,40,116962.0,1
93595571,0,0,1,0,70000.0,2,1039.82,30000,36,0.1499,1751.0,2.0,1689.0,218.0,132.0,3.0,3.0,0.0,46.0,12.0,7.0,12.0,0.0,7.0,17,0.0,0,21,29773.0,1
122213835,0,1,0,0,125000.0,4,498.02,20000,60,0.1709,15478.0,7.0,27.0,56.0,77.0,3.0,3.0,3.0,37.0,8.0,4.0,11.0,0.0,14.0,14,0.0,0,21,29506.0,0
67929084,0,0,0,1,58250.0,4,80.4,2400,36,0.1259,10777.0,1.0,274.0,223.0,102.0,12.0,5.0,0.0,75.0,3.0,27.0,5.0,0.0,2.0,8,0.0,1,34,86217.0,1
126761999,0,0,0,1,200000.0,10,600.47,27000,60,0.1199,7768.0,5.0,12284.0,146.0,156.0,9.0,9.0,0.0,55.0,10.0,15.0,10.0,0.0,1.0,13,33.3,0,28,100988.0,1
94058977,0,0,0,1,44000.0,10,285.88,7800,36,0.1899,2465.0,3.0,2276.0,109.0,111.0,7.0,7.0,0.0,26.0,3.0,7.0,6.0,0.0,2.0,8,100.0,0,18,19722.0,0
107061411,0,1,0,0,90000.0,4,314.48,10000,36,0.0824,13653.0,1.0,7378.0,129.0,158.0,12.0,12.0,2.0,3.0,5.0,4.0,2.0,1.0,1.0,4,50.0,0,14,8961.0,1
75120905,0,0,0,1,73000.0,6,312.86,10000,36,0.0789,5092.0,1.0,5659.0,148.0,31.0,3.0,3.0,0.0,34.0,5.0,16.0,6.0,0.0,3.0,12,0.0,0,22,61098.0,0
140465878,0,0,0,1,60500.0,1,173.38,5000,36,0.1502,4447.0,1.0,345.0,162.0,192.0,1.0,1.0,1.0,65.0,8.0,11.0,12.0,0.0,3.0,15,0.0,0,25,66700.0,1
79562574,0,0,0,1,43000.0,1,626.72,18000,36,0.1531,4928.0,3.0,0.0,127.0,120.0,7.0,4.0,0.0,97.0,3.0,8.0,8.0,0.0,4.0,12,0.0,0,22,54210.0,0
130002588,0,1,0,0,49000.0,10,169.1,5500,36,0.0671,14752.0,1.0,0.0,128.0,75.0,1.0,1.0,4.0,53.0,2.0,4.0,5.0,0.0,2.0,6,0.0,0,15,3849.0,1
146551661,0,1,0,0,50000.0,10,388.37,11200,36,0.1502,14777.0,5.0,0.0,144.0,188.0,22.0,4.0,3.0,4.0,5.0,4.0,4.0,0.0,1.0,8,0.0,0,14,20252.0,0
108257973,0,1,0,0,50000.0,7,361.83,10000,36,0.1806,8857.0,4.0,2918.0,127.0,136.0,11.0,11.0,1.0,15.0,7.0,3.0,11.0,0.0,3.0,13,40.0,0,18,40248.0,1
153346602,0,1,0,0,55000.0,9,425.93,12750,36,0.124,2058.0,4.0,1210.0,70.0,192.0,9.0,7.0,0.0,55.0,16.0,13.0,16.0,0.0,4.0,18,0.0,0,43,37037.0,1
79711222,0,0,1,0,82000.0,10,329.62,10000,36,0.1147,2527.0,0.0,6028.0,248.0,297.0,5.0,5.0,0.0,67.0,13.0,7.0,13.0,0.0,2.0,13,100.0,0,25,30329.0,1
84673313,0,0,0,1,185000.0,5,392.81,12000,36,0.1099,1984.0,2.0,1604.0,178.0,217.0,33.0,33.0,1.0,7.0,2.0,4.0,3.0,1.0,0.0,5,0.0,0,11,9920.0,1
77572320,0,1,0,0,52000.0,3,321.97,8875,36,0.1825,62827.0,0.0,3304.0,64.0,173.0,19.0,19.0,4.0,7.0,12.0,1.0,5.0,1.0,0.0,6,66.7,0,24,5341.0,1
95098863,0,0,1,0,75000.0,2,503.16,16000,36,0.0824,3720.0,2.0,1935.0,129.0,170.0,13.0,13.0,0.0,2.0,1.0,12.0,5.0,1.0,0.0,15,100.0,0,21,55796.0,1
149971212,0,1,0,0,96154.0,10,206.13,6500,36,0.0881,12332.0,3.0,6646.0,150.0,168.0,6.0,6.0,1.0,43.0,12.0,29.0,18.0,0.0,6.0,24,0.0,0,58,138135.0,1
96425166,0,0,1,0,45000.0,10,186.61,6000,36,0.0749,338.0,0.0,3602.0,24.0,160.0,3.0,3.0,1.0,6.0,13.0,1.0,11.0,0.0,2.0,11,0.0,0,25,3714.0,1
74617267,0,1,0,0,132000.0,5,682.44,30000,60,0.1299,46735.0,1.0,16717.0,129.0,194.0,23.0,8.0,3.0,12.0,8.0,9.0,5.0,0.0,1.0,9,50.0,0,23,51442.0,1
84769165,0,1,0,0,50000.0,2,654.68,20000,36,0.1099,18931.0,0.0,7012.0,24.0,57.0,12.0,12.0,1.0,7.0,5.0,1.0,8.0,0.0,1.0,10,20.0,0,12,14689.0,1
113852985,0,0,0,1,45000.0,5,332.1,10000,36,0.1199,1533.0,1.0,2907.0,20.0,78.0,7.0,7.0,0.0,50.0,13.0,1.0,21.0,0.0,5.0,22,10.0,0,24,29120.0,1
97307450,0,0,0,1,105000.0,1,389.01,16000,60,0.1599,9579.0,0.0,13636.0,191.0,296.0,6.0,6.0,2.0,69.0,8.0,5.0,6.0,0.0,1.0,9,66.7,0,18,76632.0,1
152944497,0,1,0,0,98000.0,10,333.89,10625,36,0.0819,29478.0,3.0,756.0,9.0,328.0,7.0,7.0,2.0,62.0,11.0,2.0,7.0,0.0,5.0,9,0.0,0,17,3349.0,1
77015385,0,1,0,0,75000.0,5,235.83,7000,36,0.1299,3524.0,1.0,4986.0,103.0,99.0,12.0,12.0,0.0,46.0,4.0,23.0,2.0,0.0,1.0,16,100.0,0,29,56376.0,1
69823469,0,1,0,0,85253.87,10,371.95,11200,36,0.1199,6754.0,3.0,1841.0,110.0,103.0,1.0,1.0,0.0,58.0,3.0,16.0,11.0,0.0,7.0,14,33.3,0,28,94550.0,1
112145158,0,1,0,0,75000.0,10,384.06,12000,36,0.0944,9943.0,1.0,6525.0,155.0,381.0,6.0,6.0,4.0,16.0,9.0,13.0,16.0,0.0,3.0,22,0.0,0,35,44761.0,0
105011715,0,1,0,0,31000.0,10,216.89,6000,36,0.1799,10624.0,3.0,1705.0,89.0,173.0,5.0,5.0,2.0,63.0,2.0,6.0,9.0,0.0,4.0,13,100.0,0,19,19732.0,1
79135354,0,0,0,1,84000.0,6,563.15,18000,36,0.0789,3521.0,0.0,5149.0,129.0,132.0,10.0,10.0,0.0,9.0,6.0,12.0,5.0,0.0,1.0,10,25.0,0,19,35214.0,1
82040256,0,0,1,0,65000.0,2,491.01,15000,36,0.1099,1715.0,0.0,0.0,65.0,185.0,2.0,2.0,0.0,20.0,7.0,4.0,7.0,0.0,1.0,10,0.0,0,16,17150.0,1
105403274,0,0,0,1,32000.0,10,218.2,6500,36,0.1274,1346.0,1.0,3177.0,72.0,281.0,1.0,1.0,0.0,36.0,18.0,6.0,16.0,0.0,5.0,19,30.0,0,36,25568.0,1
147899675,0,1,0,0,40000.0,10,282.84,8000,36,0.164,5423.0,1.0,2740.0,68.0,99.0,3.0,3.0,2.0,35.0,7.0,3.0,10.0,0.0,2.0,13,33.3,0,16,25335.0,1
132569667,0,0,0,1,108000.0,1,1120.88,30000,36,0.2039,5896.0,3.0,14320.0,121.0,102.0,15.0,5.0,0.0,70.0,3.0,10.0,6.0,0.0,1.0,9,50.0,0,19,53064.0,1
85742470,0,0,0,1,40000.0,4,275.33,8000,36,0.1449,2922.0,3.0,3077.0,39.0,203.0,9.0,3.0,0.0,15.0,7.0,3.0,9.0,0.0,3.0,11,28.6,0,17,29222.0,1
118190512,0,1,0,0,43000.0,3,339.79,10000,36,0.1359,12950.0,0.0,1787.0,52.0,45.0,11.0,11.0,1.0,32.0,4.0,4.0,6.0,0.0,1.0,9,0.0,0,12,21220.0,0
138157952,0,1,0,0,100000.0,1,468.94,15000,36,0.0784,33294.0,0.0,9754.0,131.0,425.0,17.0,1.0,1.0,7.0,5.0,8.0,5.0,0.0,1.0,8,0.0,0,26,38232.0,1
96756698,0,0,0,1,98000.0,10,635.49,16200,36,0.2399,5320.0,2.0,5833.0,143.0,271.0,2.0,2.0,1.0,35.0,11.0,7.0,21.0,0.0,7.0,24,77.8,0,33,122378.0,1
151251871,0,1,0,0,45000.0,1,279.57,8000,36,0.1557,19656.0,4.0,6132.0,63.0,77.0,13.0,4.0,2.0,42.0,3.0,8.0,3.0,0.0,1.0,10,0.0,0,15,33092.0,0
126364069,0,1,0,0,120000.0,10,310.62,9500,36,0.1091,19729.0,3.0,5456.0,135.0,313.0,1.0,1.0,5.0,43.0,17.0,8.0,18.0,0.0,4.0,23,0.0,0,53,54449.0,1
128242211,0,0,0,1,90000.0,10,576.41,25000,60,0.1359,2441.0,7.0,5819.0,153.0,229.0,5.0,5.0,3.0,53.0,8.0,13.0,14.0,0.0,4.0,16,0.0,1,32,39060.0,0
144886457,0,1,0,0,150000.0,10,868.15,35000,60,0.1691,35119.0,3.0,26857.0,151.0,442.0,4.0,4.0,6.0,53.0,20.0,4.0,15.0,2.0,1.0,16,16.7,0,41,44333.0,1
98825384,0,1,0,0,85000.0,10,201.42,6000,36,0.1274,10540.0,2.0,4763.0,106.0,116.0,15.0,9.0,1.0,80.0,7.0,13.0,9.0,0.0,2.0,13,100.0,0,24,78907.0,1
90209645,0,1,0,0,150000.0,10,327.34,10000,36,0.1099,14578.0,7.0,6389.0,163.0,232.0,53.0,1.0,7.0,20.0,13.0,47.0,8.0,1.0,7.0,13,50.0,0,77,174937.0,0
67295133,0,0,0,1,68000.0,2,411.58,12800,36,0.0976,3798.0,4.0,1747.0,252.0,170.0,16.0,3.0,4.0,10.0,4.0,26.0,6.0,0.0,3.0,9,100.0,1,37,30386.0,0
148953712,0,0,0,1,47000.0,5,377.41,10800,36,0.1557,4686.0,1.0,465.0,188.0,139.0,21.0,21.0,0.0,13.0,5.0,6.0,8.0,0.0,0.0,10,0.0,0,17,42178.0,1
143068989,0,0,0,1,126000.0,5,1098.78,30000,36,0.1894,3386.0,2.0,82.0,184.0,153.0,11.0,2.0,0.0,9.0,4.0,9.0,15.0,0.0,3.0,19,0.0,0,26,64325.0,1
78550162,0,0,0,1,52000.0,10,408.6,14400,60,0.2332,11497.0,2.0,1953.0,139.0,68.0,18.0,6.0,1.0,47.0,2.0,11.0,4.0,0.0,4.0,9,0.0,0,16,32371.0,1
154334043,0,1,0,0,107775.0,10,585.17,24000,60,0.1612,23957.0,1.0,1843.0,130.0,371.0,10.0,6.0,0.0,53.0,4.0,5.0,4.0,0.0,3.0,5,50.0,0,12,119786.0,1
119256601,0,1,0,0,70000.0,2,349.65,15000,60,0.1408,7649.0,8.0,2141.0,135.0,95.0,10.0,10.0,1.0,56.0,4.0,10.0,4.0,0.0,1.0,7,0.0,0,16,53546.0,1
98179610,0,1,0,0,60000.0,10,564.28,14100,36,0.2549,23163.0,4.0,4465.0,122.0,192.0,2.0,2.0,4.0,13.0,11.0,4.0,7.0,0.0,4.0,10,83.3,0,23,51650.0,1
107315887,0,1,0,0,250000.0,5,301.15,10000,36,0.0532,13894.0,4.0,5567.0,224.0,252.0,13.0,3.0,4.0,0.0,12.0,19.0,9.0,0.0,1.0,23,12.5,0,42,215157.0,1
137206269,0,1,0,0,243000.0,10,284.87,8000,36,0.1691,19246.0,1.0,12554.0,60.0,296.0,1.0,1.0,1.0,39.0,14.0,3.0,18.0,0.0,2.0,21,81.8,0,26,214405.0,1
121779664,0,1,0,0,225000.0,10,364.94,15000,60,0.1602,36530.0,1.0,2615.0,162.0,216.0,9.0,9.0,1.0,15.0,6.0,10.0,9.0,1.0,1.0,14,50.0,0,30,57429.0,0
104250702,0,0,0,1,66000.0,10,332.52,9800,36,0.1349,2159.0,4.0,2688.0,56.0,43.0,5.0,5.0,0.0,17.0,12.0,6.0,14.0,1.0,3.0,17,0.0,0,24,36707.0,0
140978428,0,1,0,0,850000.0,4,348.25,8500,36,0.2727,114180.0,2.0,20837.0,177.0,193.0,18.0,2.0,6.0,5.0,7.0,20.0,9.0,0.0,1.0,17,33.3,0,40,777650.0,1
94747400,0,0,0,1,48000.0,1,120.85,3600,36,0.1274,7394.0,0.0,4442.0,157.0,240.0,31.0,31.0,0.0,39.0,3.0,28.0,5.0,0.0,0.0,22,100.0,0,36,162678.0,1
129898094,0,0,0,1,40800.0,4,64.46,2000,36,0.0992,4962.0,1.0,1709.0,34.0,59.0,10.0,10.0,0.0,48.0,4.0,1.0,3.0,0.0,1.0,4,0.0,0,8,19846.0,1
121386356,0,1,0,0,115000.0,4,179.34,5400,36,0.1199,904.0,8.0,1700.0,124.0,140.0,3.0,3.0,0.0,15.0,3.0,32.0,9.0,1.0,4.0,12,66.7,0,43,10847.0,1
68404898,0,1,0,0,100000.0,10,421.61,14000,36,0.0532,26212.0,1.0,5396.0,160.0,234.0,19.0,3.0,2.0,13.0,11.0,7.0,7.0,2.0,1.0,10,0.0,1,31,59522.0,1
68912791,0,1,0,0,112500.0,2,130.54,4000,36,0.1078,37586.0,4.0,1601.0,195.0,163.0,24.0,4.0,4.0,6.0,5.0,21.0,9.0,5.0,2.0,15,25.0,0,40,146828.0,1
145269632,0,0,0,1,31200.0,1,413.99,12500,36,0.118,13.0,1.0,38.0,43.0,100.0,13.0,13.0,0.0,68.0,4.0,1.0,3.0,0.0,0.0,3,0.0,0,6,38.0,1
130094561,0,0,0,1,39600.0,7,238.11,10000,60,0.1504,4699.0,4.0,1311.0,164.0,128.0,3.0,3.0,0.0,62.0,6.0,12.0,4.0,0.0,2.0,8,0.0,1,27,37588.0,0
70702205,0,0,0,1,63749.0,10,54.42,1500,36,0.1825,3760.0,0.0,746.0,113.0,295.0,15.0,15.0,0.0,25.0,1.0,2.0,3.0,0.0,0.0,4,0.0,0,8,7520.0,1
